InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550272,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-04-15 12:14:00,1.65,18079.0,United Kingdom
553017,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-12 19:01:00,2.08,12757.0,Portugal
559357,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,2011-07-07 18:56:00,4.95,17107.0,United Kingdom
554104,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-05-22 14:03:00,1.25,12705.0,Germany
543162,21115,ROSE CARAVAN DOORSTOP,1,2011-02-03 18:08:00,6.75,17507.0,United Kingdom
563404,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-08-16 11:04:00,3.75,16303.0,United Kingdom
573138,48173C,DOORMAT BLACK FLOCK ,1,2011-10-27 17:22:00,8.25,15023.0,United Kingdom
564725,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-08-28 12:28:00,11.95,18041.0,United Kingdom
551838,35609A,,-51,2011-05-04 13:31:00,0.0,,United Kingdom
540821,84596F,SMALL MARSHMALLOWS PINK BOWL,6,2011-01-11 13:16:00,0.85,,United Kingdom
578067,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-11-22 15:43:00,1.25,,United Kingdom
541508,22960,JAM MAKING SET WITH JARS,1,2011-01-18 16:06:00,8.29,,United Kingdom
549567,21248,DOOR HANGER  MUM + DADS ROOM,1,2011-04-10 15:07:00,1.45,13632.0,United Kingdom
579938,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2011-12-01 10:18:00,0.85,14146.0,United Kingdom
578029,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2011-11-22 13:33:00,7.08,16985.0,United Kingdom
556243,21993,FLORAL FOLK STATIONERY SET,5,2011-06-09 16:07:00,2.46,,United Kingdom
575477,22023,EMPIRE BIRTHDAY CARD,1,2011-11-09 16:14:00,0.83,,United Kingdom
552318,22907,PACK OF 20 NAPKINS PANTRY DESIGN,6,2011-05-08 16:13:00,0.85,17231.0,United Kingdom
558068,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,5,2011-06-24 15:51:00,2.46,,United Kingdom
544677,22470,HEART OF WICKER LARGE,4,2011-02-22 16:13:00,2.95,18196.0,United Kingdom
C542426,21874,GIN AND TONIC MUG,-12,2011-01-28 09:32:00,1.25,14146.0,United Kingdom
566060,21790,VINTAGE SNAP CARDS,1,2011-09-08 15:27:00,1.63,,United Kingdom
567809,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-09-22 12:29:00,3.95,13804.0,United Kingdom
576510,23366,SET 12 COLOURING PENCILS DOILY,64,2011-11-15 12:05:00,0.65,14533.0,United Kingdom
541219,21619,4 VANILLA BOTANICAL CANDLES,1,2011-01-14 14:06:00,2.46,,United Kingdom
565767,47566,PARTY BUNTING,25,2011-09-06 14:28:00,10.79,,United Kingdom
540542,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-01-09 15:18:00,0.65,15107.0,United Kingdom
563721,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-08-18 16:27:00,0.85,15232.0,United Kingdom
553750,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-05-19 10:16:00,1.25,15660.0,United Kingdom
550207,22379,RECYCLING BAG RETROSPOT ,2,2011-04-15 10:38:00,4.96,,United Kingdom
566270,21931,JUMBO STORAGE BAG SUKI,30,2011-09-11 13:40:00,2.08,16523.0,United Kingdom
561870,21993,FLORAL FOLK STATIONERY SET,12,2011-07-31 11:45:00,1.25,14911.0,EIRE
573763,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-11-01 09:56:00,1.25,17139.0,United Kingdom
566952,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2011-09-15 16:37:00,1.63,,United Kingdom
557630,22379,RECYCLING BAG RETROSPOT ,5,2011-06-21 14:53:00,2.1,13178.0,United Kingdom
536862,21361,LOVE LARGE WOOD LETTERS ,1,2010-12-03 11:13:00,25.49,,United Kingdom
544309,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2011-02-17 14:17:00,2.95,15785.0,United Kingdom
558116,22025,RING OF ROSES BIRTHDAY CARD,1,2011-06-27 09:11:00,0.83,,United Kingdom
569469,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-10-04 12:22:00,2.95,16360.0,United Kingdom
564818,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-08-30 12:10:00,5.79,,United Kingdom
566913,21984,PACK OF 12 PINK PAISLEY TISSUES ,4,2011-09-15 14:07:00,0.39,17602.0,United Kingdom
555550,22457,NATURAL SLATE HEART CHALKBOARD ,48,2011-06-05 13:29:00,2.55,15245.0,United Kingdom
575074,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-11-08 13:11:00,1.25,15356.0,United Kingdom
548166,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-03-29 13:45:00,3.29,,United Kingdom
556237,22378,WALL TIDY RETROSPOT ,1,2011-06-09 15:34:00,4.13,,United Kingdom
581451,23697,A PRETTY THANK YOU CARD,12,2011-12-08 17:57:00,0.42,17144.0,United Kingdom
568243,23406,HOME SWEET HOME KEY HOLDER,2,2011-09-26 12:12:00,6.25,14217.0,United Kingdom
555393,23228,FILIGREE HEART BIRD WHITE ,24,2011-06-02 17:00:00,1.25,14221.0,United Kingdom
548388,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,3,2011-03-30 16:52:00,2.1,13268.0,United Kingdom
538154,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-09 16:35:00,4.21,,United Kingdom
581334,22092,BLUE PAISLEY TISSUE BOX,2,2011-12-08 12:07:00,0.39,17841.0,United Kingdom
575623,23411, TRELLIS COAT RACK,1,2011-11-10 13:14:00,4.95,14064.0,United Kingdom
537240,84923,PINK BUTTERFLY HANDBAG W BOBBLES,4,2010-12-06 10:08:00,4.21,,United Kingdom
567793,22710,WRAP I LOVE LONDON ,25,2011-09-22 11:40:00,0.42,12657.0,France
577711,21222,SET/4 BADGES BEETLES,1,2011-11-21 12:17:00,1.25,15527.0,United Kingdom
562131,23290,SPACEBOY CHILDRENS BOWL,8,2011-08-03 09:30:00,1.25,18178.0,United Kingdom
568193,23158,SET OF 5 LUCKY CAT MAGNETS ,120,2011-09-25 14:37:00,1.85,17107.0,United Kingdom
569726,21889,WOODEN BOX OF DOMINOES,12,2011-10-06 09:36:00,1.25,17419.0,United Kingdom
537163,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-12-05 13:21:00,1.65,17863.0,United Kingdom
545153,22090,PAPER BUNTING RETROSPOT,3,2011-02-28 12:57:00,2.95,16667.0,United Kingdom
556812,82551,LAUNDRY 15C METAL SIGN,1,2011-06-14 17:25:00,2.46,,United Kingdom
C560855,22262,FELT EGG COSY CHICKEN,-4,2011-07-21 13:00:00,0.85,14410.0,United Kingdom
574237,22767,TRIPLE PHOTO FRAME CORNICE ,4,2011-11-03 12:37:00,9.95,15551.0,United Kingdom
566929,23129,HEART SHAPED HOLLY WREATH,8,2011-09-15 15:21:00,4.15,17428.0,United Kingdom
578678,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-24 19:59:00,2.08,17841.0,United Kingdom
574513,48188,DOORMAT WELCOME PUPPIES,10,2011-11-04 13:31:00,7.08,15291.0,United Kingdom
559001,22469,HEART OF WICKER SMALL,40,2011-07-05 12:17:00,1.45,18198.0,United Kingdom
568163,23017,APOTHECARY MEASURING JAR,1,2011-09-25 12:34:00,12.5,14540.0,United Kingdom
572510,20967,Amazon Adjustment,1,2011-10-24 14:27:00,0.0,,United Kingdom
574298,85093,CANDY SPOT EGG WARMER HARE,2,2011-11-03 15:56:00,0.83,,United Kingdom
563351,22679,FRENCH BLUE METAL DOOR SIGN 4,20,2011-08-15 14:17:00,1.25,16902.0,United Kingdom
545063,21563,RED HEART SHAPE LOVE BUCKET ,1,2011-02-27 14:26:00,2.95,14606.0,United Kingdom
568721,22553,PLASTERS IN TIN SKULLS,1,2011-09-28 16:24:00,3.29,,United Kingdom
578531,21112,SWISS ROLL TOWEL PINK  SPOTS,1,2011-11-24 14:40:00,2.95,17364.0,United Kingdom
541875,85099B,JUMBO BAG RED RETROSPOT,10,2011-01-24 10:01:00,1.95,16558.0,United Kingdom
565795,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-09-07 09:57:00,4.95,17481.0,United Kingdom
566400,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-12 13:16:00,2.08,17139.0,United Kingdom
546732,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-03-16 11:41:00,2.95,14606.0,United Kingdom
564733,21735,TWO DOOR CURIO CABINET,1,2011-08-28 13:18:00,12.75,17841.0,United Kingdom
580540,22109,FULL ENGLISH BREAKFAST PLATE,4,2011-12-05 08:49:00,3.75,13417.0,United Kingdom
578225,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-11-23 11:51:00,2.95,17700.0,United Kingdom
547839,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-03-27 10:54:00,2.55,12916.0,United Kingdom
572442,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-10-24 12:09:00,1.65,12546.0,Spain
C570274,22469,HEART OF WICKER SMALL,-33,2011-10-10 10:52:00,1.45,13113.0,United Kingdom
554514,20702,PINK PADDED MOBILE,1,2011-05-24 15:58:00,8.29,,United Kingdom
577358,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-11-18 15:59:00,1.63,,United Kingdom
541827,22804,CANDLEHOLDER PINK HANGING HEART,17,2011-01-21 17:05:00,2.46,,United Kingdom
538626,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2010-12-13 12:57:00,4.25,17338.0,United Kingdom
580399,23495,SET OF 3 PANTRY WOODEN SPOONS,6,2011-12-04 11:45:00,1.25,13471.0,United Kingdom
548541,22970,LONDON BUS COFFEE MUG,6,2011-03-31 17:59:00,2.55,14957.0,United Kingdom
551192,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-04-27 10:54:00,1.65,16188.0,United Kingdom
561214,23028,DRAWER KNOB CRACKLE GLAZE BLUE,4,2011-07-25 17:00:00,3.29,,United Kingdom
557112,21936,RED RETROSPOT PICNIC BAG,1,2011-06-16 16:31:00,5.79,,United Kingdom
543530,22459,CAST IRON HOOK GARDEN TROWEL,1,2011-02-09 12:46:00,4.96,,United Kingdom
545568,85131D,BEADED CRYSTAL HEART PINK ON STICK,19,2011-03-03 16:22:00,0.83,,United Kingdom
580395,23565,EGG CUP MILKMAID HELGA ,12,2011-12-04 10:56:00,1.25,17629.0,United Kingdom
557956,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-06-23 19:20:00,2.08,18283.0,United Kingdom
561515,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1,2011-07-27 15:16:00,0.83,,United Kingdom
575919,15056N,EDWARDIAN PARASOL NATURAL,3,2011-11-11 17:00:00,5.95,15311.0,United Kingdom
541593,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-01-19 15:20:00,0.85,17611.0,United Kingdom
558729,22960,JAM MAKING SET WITH JARS,12,2011-07-01 14:51:00,3.75,13450.0,United Kingdom
580983,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1,2011-12-06 16:26:00,2.92,,United Kingdom
541410,21671,RED SPOT CERAMIC DRAWER KNOB,24,2011-01-17 16:06:00,1.25,13089.0,United Kingdom
567239,22730,ALARM CLOCK BAKELIKE IVORY,12,2011-09-19 11:33:00,3.75,14735.0,United Kingdom
573915,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-11-01 15:55:00,0.55,15511.0,United Kingdom
556812,20707,CRAZY DAISY HEART DECORATION,2,2011-06-14 17:25:00,0.83,,United Kingdom
571673,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-18 13:19:00,0.29,13991.0,United Kingdom
569471,23129,HEART SHAPED HOLLY WREATH,6,2011-10-04 12:38:00,4.15,15046.0,United Kingdom
560504,21754,HOME BUILDING BLOCK WORD,3,2011-07-19 11:47:00,5.95,13081.0,United Kingdom
573076,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,2011-10-27 14:05:00,1.65,13488.0,United Kingdom
559872,21090,SET/6 COLLAGE PAPER PLATES,12,2011-07-13 11:00:00,0.39,16816.0,United Kingdom
553387,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,2,2011-05-16 16:33:00,3.29,,United Kingdom
577400,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-11-18 17:20:00,1.65,16201.0,United Kingdom
580819,22644,CERAMIC CHERRY CAKE MONEY BANK,36,2011-12-06 11:30:00,0.39,15318.0,United Kingdom
541213,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-01-14 13:28:00,3.75,15033.0,United Kingdom
540992,21328,BALLOONS  WRITING SET ,3,2011-01-12 16:57:00,1.65,17364.0,United Kingdom
559881,22425,ENAMEL COLANDER CREAM,2,2011-07-13 11:33:00,4.95,16899.0,United Kingdom
571653,85034C,3 ROSE MORRIS BOXED CANDLES,24,2011-10-18 12:17:00,1.25,14298.0,United Kingdom
536522,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2010-12-01 12:49:00,0.85,15012.0,United Kingdom
549550,21876,POTTERING MUG,2,2011-04-10 11:45:00,1.25,15038.0,United Kingdom
545695,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-03-06 14:15:00,4.95,17050.0,United Kingdom
568547,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-09-27 14:37:00,4.25,15568.0,United Kingdom
540540,21868,POTTING SHED TEA MUG,2,2011-01-09 15:10:00,1.25,17218.0,United Kingdom
580133,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-12-01 18:43:00,0.42,15531.0,United Kingdom
538012,22525,CHILDRENS GARDEN GLOVES PINK,1,2010-12-09 12:32:00,1.25,14527.0,United Kingdom
573543,21642,ASSORTED TUTTI FRUTTI PEN,6,2011-10-31 13:05:00,0.29,17777.0,United Kingdom
561258,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-07-26 12:03:00,2.95,15513.0,United Kingdom
545568,21635,MADRAS NOTEBOOK LARGE ,1,2011-03-03 16:22:00,7.46,,United Kingdom
580367,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,2011-12-02 16:39:00,0.83,,United Kingdom
537196,47559B,TEA TIME OVEN GLOVE,2,2010-12-05 13:55:00,1.25,15426.0,United Kingdom
556578,22467,GUMBALL COAT RACK,6,2011-06-13 14:13:00,2.55,12472.0,Germany
576669,23319,BOX OF 6 MINI 50'S CRACKERS,24,2011-11-16 11:52:00,2.49,12640.0,France
577482,23356,LOVE HOT WATER BOTTLE,2,2011-11-20 11:43:00,5.95,16762.0,United Kingdom
581196,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-12-07 17:25:00,1.45,12935.0,United Kingdom
579145,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-11-28 13:13:00,1.65,14597.0,United Kingdom
545523,22842,BISCUIT TIN VINTAGE RED,2,2011-03-03 12:41:00,6.75,14524.0,United Kingdom
545429,21135,VICTORIAN  METAL POSTCARD SPRING,2,2011-03-02 14:46:00,1.69,15031.0,United Kingdom
561879,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-07-31 12:43:00,4.95,13722.0,United Kingdom
545215,90014A,SILVER/MOP ORBIT NECKLACE,1,2011-02-28 16:47:00,10.4,,United Kingdom
541491,21137,BLACK RECORD COVER FRAME,8,2011-01-18 14:04:00,3.75,12510.0,Spain
580142,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-12-02 09:23:00,1.65,14895.0,United Kingdom
578949,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-11-27 14:30:00,0.42,14954.0,United Kingdom
541827,22336,DOVE DECORATION PAINTED ZINC ,1,2011-01-21 17:05:00,1.25,,United Kingdom
545288,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-03-01 11:48:00,1.95,15311.0,United Kingdom
556845,23301,GARDENERS KNEELING PAD KEEP CALM ,96,2011-06-15 11:30:00,1.45,17511.0,United Kingdom
551869,23207,LUNCH BAG ALPHABET DESIGN,10,2011-05-04 16:36:00,1.65,16767.0,United Kingdom
559923,84659A,WHITE TRAVEL ALARM CLOCK,2,2011-07-13 16:07:00,2.46,,United Kingdom
540977,20727,LUNCH BAG  BLACK SKULL.,1,2011-01-12 15:01:00,4.21,,United Kingdom
581433,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-12-08 15:54:00,8.5,14911.0,EIRE
539647,84991,60 TEATIME FAIRY CAKE CASES,1,2010-12-20 16:08:00,0.55,15460.0,United Kingdom
539595,22575,METAL MERRY CHRISTMAS WREATH,1,2010-12-20 13:43:00,4.21,,United Kingdom
552058,23184,BULL DOG BOTTLE OPENER,6,2011-05-06 10:36:00,4.95,15218.0,United Kingdom
548546,22084,PAPER CHAIN KIT EMPIRE,6,2011-03-31 19:20:00,2.95,16600.0,United Kingdom
549188,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,2011-04-07 10:10:00,1.25,13731.0,United Kingdom
537434,22109,FULL ENGLISH BREAKFAST PLATE,3,2010-12-06 16:57:00,7.62,,United Kingdom
559055,22083,PAPER CHAIN KIT RETROSPOT,1,2011-07-05 17:09:00,5.79,,United Kingdom
547073,22030,SWALLOWS GREETING CARD,12,2011-03-20 14:23:00,0.42,17211.0,United Kingdom
566076,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-09-09 09:13:00,0.85,12449.0,Belgium
554694,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-05-25 17:06:00,3.29,,United Kingdom
556780,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,2011-06-14 12:46:00,2.95,14524.0,United Kingdom
555287,23209,LUNCH BAG DOILEY PATTERN ,20,2011-06-02 09:42:00,1.45,14298.0,United Kingdom
568057,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-09-23 12:56:00,8.29,,United Kingdom
559052,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,2,2011-07-05 16:53:00,1.25,,United Kingdom
553187,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,2011-05-15 12:53:00,0.55,16809.0,United Kingdom
555389,22270,HAPPY EASTER HANGING DECORATION,4,2011-06-02 16:26:00,3.75,14543.0,United Kingdom
540026,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-01-04 13:25:00,4.21,,United Kingdom
539451,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2010-12-17 16:59:00,2.51,,United Kingdom
566115,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-09-09 10:51:00,0.29,12674.0,France
536945,21114,LAVENDER SCENTED FABRIC HEART,10,2010-12-03 12:24:00,1.25,14083.0,United Kingdom
554079,22555,PLASTERS IN TIN STRONGMAN,2,2011-05-22 11:41:00,1.65,14546.0,United Kingdom
567327,22192,BLUE DINER WALL CLOCK,2,2011-09-19 14:43:00,8.5,13102.0,United Kingdom
574047,21222,SET/4 BADGES BEETLES,10,2011-11-02 13:26:00,1.25,13318.0,United Kingdom
577485,22047,EMPIRE GIFT WRAP,25,2011-11-20 11:56:00,0.42,16360.0,United Kingdom
556491,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-06-12 14:15:00,0.85,16794.0,United Kingdom
578488,23333,IVORY WICKER HEART MEDIUM,8,2011-11-24 12:53:00,1.25,12784.0,Portugal
564172,23242,TREASURE TIN BUFFALO BILL ,3,2011-08-23 14:19:00,2.08,16033.0,United Kingdom
562031,21927,BLUE/CREAM STRIPE CUSHION COVER ,6,2011-08-01 17:37:00,1.25,16984.0,United Kingdom
538071,22569,FELTCRAFT CUSHION BUTTERFLY,1,2010-12-09 14:09:00,7.62,,United Kingdom
537773,21992,VINTAGE PAISLEY STATIONERY SET,1,2010-12-08 12:36:00,2.95,16016.0,United Kingdom
560920,22701,PINK DOG BOWL,6,2011-07-21 18:36:00,2.95,15370.0,United Kingdom
568193,22144,CHRISTMAS CRAFT LITTLE FRIENDS,7,2011-09-25 14:37:00,2.1,17107.0,United Kingdom
548326,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,24,2011-03-30 13:02:00,1.25,15424.0,United Kingdom
548373,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-03-30 16:34:00,19.96,,United Kingdom
559807,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-07-12 14:48:00,3.75,17841.0,United Kingdom
556507,21914,BLUE HARMONICA IN BOX ,12,2011-06-13 09:55:00,1.25,12567.0,France
570186,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-10-07 15:01:00,3.75,17509.0,United Kingdom
569700,23215,JINGLE BELL HEART ANTIQUE SILVER,1,2011-10-05 15:56:00,4.13,,United Kingdom
539631,22190,LOCAL CAFE MUG,1,2010-12-20 15:03:00,2.51,,United Kingdom
566320,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-09-12 11:41:00,1.25,13983.0,United Kingdom
577480,22791,T-LIGHT GLASS FLUTED ANTIQUE,6,2011-11-20 11:37:00,1.25,14525.0,United Kingdom
563137,23050,RECYCLED ACAPULCO MAT GREEN,1,2011-08-12 11:22:00,8.25,14534.0,United Kingdom
560580,82494L,WOODEN FRAME ANTIQUE WHITE ,30,2011-07-19 15:23:00,2.55,14088.0,United Kingdom
575757,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,2011-11-11 10:49:00,0.39,17295.0,United Kingdom
578783,21624,VINTAGE UNION JACK DOORSTOP,2,2011-11-25 11:58:00,5.95,12748.0,United Kingdom
546769,22423,REGENCY CAKESTAND 3 TIER,7,2011-03-16 14:57:00,12.75,17504.0,United Kingdom
579196,23220,REINDEER HEART DECORATION GOLD,3,2011-11-28 15:54:00,1.63,14096.0,United Kingdom
573152,22557,PLASTERS IN TIN VINTAGE PAISLEY ,5,2011-10-27 20:16:00,1.65,17530.0,United Kingdom
575219,22900,SET 2 TEA TOWELS I LOVE LONDON ,100,2011-11-09 11:17:00,2.75,17511.0,United Kingdom
549690,82583,HOT BATHS METAL SIGN,1,2011-04-11 13:41:00,2.1,17841.0,United Kingdom
543040,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-02-02 17:06:00,1.25,17337.0,United Kingdom
576689,23505,PLAYING CARDS I LOVE LONDON ,1,2011-11-16 12:18:00,1.25,16657.0,United Kingdom
549443,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-04-08 12:56:00,0.85,15775.0,United Kingdom
573814,15036,ASSORTED COLOURS SILK FAN,12,2011-11-01 11:31:00,0.83,13268.0,United Kingdom
559310,84795B,SUNSET CHECK HAMMOCK,12,2011-07-07 13:33:00,6.95,15505.0,United Kingdom
576644,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,2011-11-16 10:01:00,3.29,,United Kingdom
560209,23177,TREASURE ISLAND BOOK BOX,1,2011-07-15 14:05:00,2.25,15004.0,United Kingdom
570872,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,2011-10-12 16:40:00,1.63,,United Kingdom
558731,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-07-01 14:53:00,3.75,13285.0,United Kingdom
537681,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-08 10:11:00,0.55,13329.0,United Kingdom
578053,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-11-22 14:59:00,0.12,14422.0,United Kingdom
544398,21563,RED HEART SHAPE LOVE BUCKET ,1,2011-02-18 12:27:00,2.95,15311.0,United Kingdom
548703,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,3,2011-04-03 11:37:00,0.65,16010.0,United Kingdom
572317,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-10-23 16:13:00,1.65,14629.0,United Kingdom
581191,90183A,AMBER DROP EARRINGS W LONG BEADS,1,2011-12-07 16:56:00,2.95,17449.0,United Kingdom
540458,20725,LUNCH BAG RED RETROSPOT,10,2011-01-07 12:28:00,1.65,12501.0,Germany
554069,22523,CHILDS GARDEN FORK PINK,12,2011-05-22 10:57:00,0.85,15281.0,United Kingdom
558885,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-07-04 15:10:00,2.95,13267.0,United Kingdom
537888,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2010-12-09 10:04:00,0.85,15358.0,United Kingdom
571265,22472,TV DINNER TRAY DOLLY GIRL,1,2011-10-16 11:31:00,4.95,16674.0,United Kingdom
546366,22980,PANTRY SCRUBBING BRUSH,2,2011-03-11 11:37:00,1.65,12748.0,United Kingdom
559375,22051,?,-300,2011-07-08 10:37:00,0.0,,United Kingdom
570455,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-10-10 15:27:00,2.55,14529.0,United Kingdom
537237,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,2010-12-06 09:58:00,2.51,,United Kingdom
566446,22076,6 RIBBONS EMPIRE  ,3,2011-09-12 15:40:00,1.25,,United Kingdom
578074,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3,2011-11-22 16:06:00,1.65,17590.0,United Kingdom
562540,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,2011-08-05 15:38:00,5.95,17400.0,United Kingdom
544398,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-02-18 12:27:00,1.25,15311.0,United Kingdom
C560540,23294,SET OF 6 SNACK LOAF BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415.0,Australia
568780,23367,SET 12 COLOUR PENCILS SPACEBOY ,32,2011-09-29 08:27:00,0.65,18235.0,United Kingdom
544406,21896,POTTING SHED TWINE,1,2011-02-18 13:26:00,2.1,16726.0,United Kingdom
569261,22569,FELTCRAFT CUSHION BUTTERFLY,1,2011-10-03 11:34:00,3.75,17321.0,United Kingdom
578472,22080,RIBBON REEL POLKADOTS ,10,2011-11-24 12:40:00,1.65,12476.0,Germany
558875,23270,SET OF 2 CERAMIC PAINTED HEARTS ,6,2011-07-04 13:35:00,1.45,13301.0,United Kingdom
545228,22502,PICNIC BASKET WICKER SMALL,16,2011-03-01 09:47:00,4.95,16078.0,United Kingdom
556091,21218,RED SPOTTY BISCUIT TIN,1,2011-06-08 15:25:00,8.29,,United Kingdom
539750,21215,IVORY PAPER CUP CAKE CASES ,4,2010-12-21 15:40:00,2.13,,United Kingdom
537775,21470,FLOWER VINE RAFFIA FOOD COVER,6,2010-12-08 12:41:00,3.75,17722.0,United Kingdom
544293,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,4,2011-02-17 12:42:00,2.95,17954.0,United Kingdom
577078,22095,LADS ONLY TISSUE BOX,1,2011-11-17 15:17:00,2.46,,United Kingdom
570113,22080,RIBBON REEL POLKADOTS ,90,2011-10-07 12:31:00,1.65,15874.0,United Kingdom
565397,22960,JAM MAKING SET WITH JARS,2,2011-09-02 16:43:00,4.25,14171.0,United Kingdom
578844,16235,RECYCLED PENCIL WITH RABBIT ERASER,2,2011-11-25 16:14:00,0.42,,United Kingdom
574836,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-11-07 11:32:00,2.49,17623.0,United Kingdom
556186,23245,SET OF 3 REGENCY CAKE TINS,16,2011-06-09 11:46:00,4.15,14241.0,United Kingdom
540469,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2011-01-07 14:04:00,1.25,12484.0,Spain
560942,23206,LUNCH BAG APPLE DESIGN,2,2011-07-22 11:31:00,1.65,15005.0,United Kingdom
